Site,Exposure,date,year,time,depth,transect,Family,Functional Group,species,length,number,a,b,Biomass,Total Biomass(kg)
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Pidgin Point,Exposed,9/27/11,2011,1542,shallow,1,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Resort,Sheltered,9/24/11,2011,14:11,deep,2,Acanthuridae,Grazer,aca.bloc,12,1,0.0251,3.032,46.96250556,0.046962506
Resort,Sheltered,9/24/11,2011,14:11,deep,2,Acanthuridae,Grazer,aca.bloc,12,1,0.0251,3.032,46.96250556,0.046962506
Resort,Sheltered,9/24/11,2011,14:11,deep,2,Acanthuridae,Grazer,aca.bloc,12,1,0.0251,3.032,46.96250556,0.046962506
Resort,Sheltered,9/24/11,2011,14:11,deep,3,Acanthuridae,Grazer,aca.bloc,12,1,0.0251,3.032,46.96250556,0.046962506
Resort,Sheltered,9/24/11,2011,14:11,deep,2,Acanthuridae,Grazer,aca.bloc,15,1,0.0251,3.032,92.38094892,0.092380949
Resort,Sheltered,9/24/11,2011,14:11,deep,2,Acanthuridae,Grazer,aca.bloc,15,1,0.0251,3.032,92.38094892,0.092380949
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,19,1,0.0251,3.032,189.1710348,0.189171035
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,19,1,0.0251,3.032,189.1710348,0.189171035
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,19,1,0.0251,3.032,189.1710348,0.189171035
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,19,1,0.0251,3.032,189.1710348,0.189171035
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,19,1,0.0251,3.032,189.1710348,0.189171035
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,19,1,0.0251,3.032,189.1710348,0.189171035
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,19,1,0.0251,3.032,189.1710348,0.189171035
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,19,1,0.0251,3.032,189.1710348,0.189171035
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,19,1,0.0251,3.032,189.1710348,0.189171035
Resort,Sheltered,9/24/11,2011,14:11,deep,3,Acanthuridae,Grazer,aca.bloc,19,1,0.0251,3.032,189.1710348,0.189171035
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,20,1,0.0251,3.032,221.0022363,0.221002236
Resort,Sheltered,9/24/11,2011,14:11,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,22,1,0.0251,3.032,295.0524938,0.295052494
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,23,1,0.0251,3.032,337.6233854,0.337623385
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,25,1,0.0251,3.032,434.7382249,0.434738225
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,35,1,0.0251,3.032,1205.835407,1.205835407
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,35,1,0.0251,3.032,1205.835407,1.205835407
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,36,1,0.0251,3.032,1313.357335,1.313357335
Resort,Sheltered,9/24/11,2011,14:11,deep,1,Acanthuridae,Grazer,aca.bloc,38,1,0.0251,3.032,1547.310905,1.547310905
Steve's Gully,Oblique,9/28/11,2011,1415,deep,3,Acanthuridae,Grazer,aca.bloc,25,1,0.0251,3.032,434.7382249,0.434738225
Steve's Gully,Oblique,9/28/11,2011,1415,deep,3,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Acanthuridae,Grazer,aca.bloc,24,1,0.0251,3.032,384.1264444,0.384126444
Steve's Gully,Oblique,1/12/15,2015,8:01,deep,1,Acanthuridae,Grazer,aca.bloc,13,4,0.0251,3.032,59.86182675,0.239447307
Steve's Gully,Oblique,1/12/15,2015,8:01,deep,1,Acanthuridae,Grazer,aca.bloc,14,8,0.0251,3.032,74.94349207,0.599547937
Steve's Gully,Oblique,1/12/15,2015,8:01,deep,1,Acanthuridae,Grazer,aca.bloc,16,2,0.0251,3.032,112.3480422,0.224696084
Steve's Gully,Oblique,1/12/15,2015,8:17,deep,2,Acanthuridae,Grazer,aca.bloc,15,8,0.0251,3.032,92.38094892,0.739047591
Steve's Gully,Oblique,1/12/15,2015,8:17,deep,2,Acanthuridae,Grazer,aca.bloc,20,2,0.0251,3.032,221.0022363,0.442004473
Steve's Gully,Oblique,1/12/15,2015,8:57,deep,3,Acanthuridae,Grazer,aca.bloc,17,1,0.0251,3.032,135.0189888,0.135018989
Steve's Gully,Oblique,1/12/15,2015,8:57,deep,3,Acanthuridae,Grazer,aca.bloc,18,3,0.0251,3.032,160.5683546,0.481705064
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,1/13/15,2015,12:37,deep,1,Acanthuridae,Grazer,aca.bloc,22,1,0.0251,3.032,295.0524938,0.295052494
Washing Machine,Oblique,1/13/15,2015,13:15,deep,3,Acanthuridae,Grazer,aca.bloc,25,3,0.0251,3.032,434.7382249,1.304214675
Washing Machine,Oblique,1/13/15,2015,13:15,deep,3,Acanthuridae,Grazer,aca.bloc,26,1,0.0251,3.032,489.6355165,0.489635516
Washing Machine,Oblique,1/13/15,2015,13:15,deep,3,Acanthuridae,Grazer,aca.bloc,27,2,0.0251,3.032,548.9953354,1.097990671
Washing Machine,Oblique,9/21/11,2011,1021,shallow,3,Acanthuridae,Grazer,aca.bloc,12,1,0.0251,3.032,46.96250556,0.046962506
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Acanthuridae,Grazer,aca.bloc,15,1,0.0251,3.032,92.38094892,0.092380949
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Acanthuridae,Grazer,aca.bloc,16,1,0.0251,3.032,112.3480422,0.112348042
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Acanthuridae,Grazer,aca.bloc,17,1,0.0251,3.032,135.0189888,0.135018989
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Acanthuridae,Grazer,aca.bloc,18,1,0.0251,3.032,160.5683546,0.160568355
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Acanthuridae,Grazer,aca.bloc,18,1,0.0251,3.032,160.5683546,0.160568355
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Acanthuridae,Grazer,aca.bloc,21,1,0.0251,3.032,256.2374615,0.256237461
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Acanthuridae,Grazer,aca.bloc,25,1,0.0251,3.032,434.7382249,0.434738225
Big Vickis,Sheltered,1/8/15,2015,13:32,deep,3,Acanthuridae,Grazer,aca.duss,27,1,0.0426,2.868,542.701316,0.542701316
Blue Lagoon,Lagoon,1/14/15,2015,12:04,deep,2,Acanthuridae,Grazer,aca.duss,22,3,0.0426,2.868,301.6323014,0.904896904
Blue Lagoon,Lagoon,1/14/15,2015,12:40,deep,3,Acanthuridae,Grazer,aca.duss,22,2,0.0426,2.868,301.6323014,0.603264603
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,3,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,3,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,3,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,3,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,3,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,3,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
Blue Lagoon,Lagoon,1/14/15,2015,12:58,shallow,2,Acanthuridae,Grazer,aca.duss,30,1,0.0426,2.868,734.1644611,0.734164461
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,3,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,3,Acanthuridae,Grazer,aca.duss,29,1,0.0426,2.868,666.1423688,0.666142369
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,3,Acanthuridae,Grazer,aca.duss,31,1,0.0426,2.868,806.5567628,0.806556763
Bommie Bay,Oblique,1/10/15,2015,8:18,deep,2,Acanthuridae,Grazer,aca.duss,22,1,0.0426,2.868,301.6323014,0.301632301
Bommie Bay,Oblique,1/10/15,2015,8:18,deep,2,Acanthuridae,Grazer,aca.duss,27,1,0.0426,2.868,542.701316,0.542701316
Bommie Bay,Oblique,1/10/15,2015,8:18,deep,2,Acanthuridae,Grazer,aca.duss,29,1,0.0426,2.868,666.1423688,0.666142369
Coconut,Exposed,1/10/15,2015,12:24,deep,1,Acanthuridae,Grazer,aca.duss,27,5,0.0426,2.868,542.701316,2.71350658
Coconut,Exposed,1/10/15,2015,12:38,deep,2,Acanthuridae,Grazer,aca.duss,22,1,0.0426,2.868,301.6323014,0.301632301
Coconut,Exposed,1/10/15,2015,12:38,deep,2,Acanthuridae,Grazer,aca.duss,25,4,0.0426,2.868,435.2126839,1.740850735
Coconut,Exposed,1/10/15,2015,12:38,deep,2,Acanthuridae,Grazer,aca.duss,28,1,0.0426,2.868,602.3637565,0.602363756
Coconut,Exposed,1/10/15,2015,12:38,deep,2,Acanthuridae,Grazer,aca.duss,30,1,0.0426,2.868,734.1644611,0.734164461
Coconut,Exposed,1/10/15,2015,13:11,deep,3,Acanthuridae,Grazer,aca.duss,19,1,0.0426,2.868,198.0956444,0.198095644
Coconut,Exposed,1/10/15,2015,13:11,deep,3,Acanthuridae,Grazer,aca.duss,26,5,0.0426,2.868,487.0271375,2.435135687
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,21,1,0.0426,2.868,263.9578221,0.263957822
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,21,1,0.0426,2.868,263.9578221,0.263957822
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,21,1,0.0426,2.868,263.9578221,0.263957822
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,21,1,0.0426,2.868,263.9578221,0.263957822
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,22,1,0.0426,2.868,301.6323014,0.301632301
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,22,1,0.0426,2.868,301.6323014,0.301632301
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,22,1,0.0426,2.868,301.6323014,0.301632301
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,22,1,0.0426,2.868,301.6323014,0.301632301
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,23,1,0.0426,2.868,342.6455002,0.3426455
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,23,1,0.0426,2.868,342.6455002,0.3426455
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,23,1,0.0426,2.868,342.6455002,0.3426455
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,23,1,0.0426,2.868,342.6455002,0.3426455
Coconut,Exposed,9/26/11,2011,1030,shallow,2,Acanthuridae,Grazer,aca.duss,26,1,0.0426,2.868,487.0271375,0.487027137
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,26,1,0.0426,2.868,487.0271375,0.487027137
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,26,1,0.0426,2.868,487.0271375,0.487027137
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,26,1,0.0426,2.868,487.0271375,0.487027137
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Acanthuridae,Grazer,aca.duss,26,1,0.0426,2.868,487.0271375,0.487027137
Coconut,Exposed,1/10/15,2015,14:32,shallow,1,Acanthuridae,Grazer,aca.duss,15,23,0.0426,2.868,100.5632569,2.312954908
Coconut,Exposed,1/10/15,2015,14:32,shallow,1,Acanthuridae,Grazer,aca.duss,16,7,0.0426,2.868,121.0112395,0.847078676
Coconut,Exposed,1/10/15,2015,14:32,shallow,1,Acanthuridae,Grazer,aca.duss,27,8,0.0426,2.868,542.701316,4.341610528
Coconut,Exposed,1/10/15,2015,14:43,shallow,2,Acanthuridae,Grazer,aca.duss,18,12,0.0426,2.868,169.6411249,2.035693499
Coconut,Exposed,1/10/15,2015,14:43,shallow,2,Acanthuridae,Grazer,aca.duss,24,6,0.0426,2.868,387.1287634,2.322772581
Coconut,Exposed,1/10/15,2015,15:20,shallow,3,Acanthuridae,Grazer,aca.duss,25,2,0.0426,2.868,435.2126839,0.870425368
Coconut,Exposed,1/10/15,2015,15:20,shallow,3,Acanthuridae,Grazer,aca.duss,30,3,0.0426,2.868,734.1644611,2.202493383
Coconut,Exposed,1/10/15,2015,15:20,shallow,3,Acanthuridae,Grazer,aca.duss,31,1,0.0426,2.868,806.5567628,0.806556763
Granite,Sheltered,9/22/11,2011,1326,deep,2,Acanthuridae,Grazer,aca.duss,38,1,0.0426,2.868,1446.201988,1.446201988
Granite,Sheltered,9/22/11,2011,14:55,shallow,3,Acanthuridae,Grazer,aca.duss,24,1,0.0426,2.868,387.1287634,0.387128763
Granite,Sheltered,9/22/11,2011,14:55,shallow,3,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
Granite,Sheltered,9/22/11,2011,14:55,shallow,3,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
Granite,Sheltered,9/22/11,2011,14:55,shallow,3,Acanthuridae,Grazer,aca.duss,38,1,0.0426,2.868,1446.201988,1.446201988
LTMP1,Exposed,9/20/11,2011,1340,deep,1,Acanthuridae,Grazer,aca.duss,26,1,0.0426,2.868,487.0271375,0.487027137
LTMP1,Exposed,9/20/11,2011,1428,deep,3,Acanthuridae,Grazer,aca.duss,26,1,0.0426,2.868,487.0271375,0.487027137
LTMP1,Exposed,9/20/11,2011,1340,deep,1,Acanthuridae,Grazer,aca.duss,27,1,0.0426,2.868,542.701316,0.542701316
LTMP1,Exposed,1/13/15,2015,8:06,deep,1,Acanthuridae,Grazer,aca.duss,32,8,0.0426,2.868,883.4454471,7.067563577
LTMP1,Exposed,9/20/11,2011,15:26,shallow,3,Acanthuridae,Grazer,aca.duss,21,1,0.0426,2.868,263.9578221,0.263957822
LTMP1,Exposed,9/20/11,2011,15:26,shallow,3,Acanthuridae,Grazer,aca.duss,28,1,0.0426,2.868,602.3637565,0.602363756
LTMP1,Exposed,9/20/11,2011,15:26,shallow,3,Acanthuridae,Grazer,aca.duss,29,1,0.0426,2.868,666.1423688,0.666142369
LTMP1,Exposed,9/20/11,2011,15:26,shallow,3,Acanthuridae,Grazer,aca.duss,31,1,0.0426,2.868,806.5567628,0.806556763
LTMP1,Exposed,1/13/15,2015,10:24,shallow,1,Acanthuridae,Grazer,aca.duss,18,2,0.0426,2.868,169.6411249,0.33928225
LTMP3,Exposed,1/11/15,2015,8:55,deep,3,Acanthuridae,Grazer,aca.duss,27,1,0.0426,2.868,542.701316,0.542701316
LTMP3,Exposed,1/11/15,2015,8:55,deep,3,Acanthuridae,Grazer,aca.duss,29,25,0.0426,2.868,666.1423688,16.65355922
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,18,1,0.0426,2.868,169.6411249,0.169641125
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,21,1,0.0426,2.868,263.9578221,0.263957822
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,25,1,0.0426,2.868,435.2126839,0.435212684
LTMP3,Exposed,9/20/11,2011,10:43,shallow,2,Acanthuridae,Grazer,aca.duss,31,1,0.0426,2.868,806.5567628,0.806556763
LTMP3,Exposed,9/20/11,2011,10:43,shallow,3,Acanthuridae,Grazer,aca.duss,35,1,0.0426,2.868,1142.343593,1.142343593
LTMP3,Exposed,1/11/15,2015,10:08,shallow,1,Acanthuridae,Grazer,aca.duss,22,1,0.0426,2.868,301.6323014,0.301632301
LTMP3,Exposed,1/11/15,2015,10:08,shallow,1,Acanthuridae,Grazer,aca.duss,25,31,0.0426,2.868,435.2126839,13.4915932
LTMP3,Exposed,1/11/15,2015,10:08,shallow,1,Acanthuridae,Grazer,aca.duss,26,45,0.0426,2.868,487.0271375,21.91622119
LTMP3,Exposed,1/11/15,2015,10:08,shallow,1,Acanthuridae,Grazer,aca.duss,27,1,0.0426,2.868,542.701316,0.542701316
